arm,arm_label,ensembl,gene_symbol,log2_fold_change,p_value,fdr,mean_unfavourable,mean_cured
week_4,Week 4,ENSG00000116830,TTF2,-0.11441881720052427,0.4584864238454339,0.7554871721764167,3.198722960302571,3.313141777503095
week_4,Week 4,ENSG00000109536,FRG1,-0.07269798990939558,0.4584864238454339,0.7554871721764167,3.824007087848147,3.8967050777575425
week_4,Week 4,ENSG00000166147,FBN1,0.034752944434340405,0.4584864238454339,0.7554871721764167,0.5960645676061685,0.5613116231718281
week_4,Week 4,ENSG00000105048,TNNT1,-0.22902884385117428,0.4584864238454339,0.7554871721764167,3.110025973065257,3.3390548169164314
week_4,Week 4,ENSG00000203832,ENSG00000203832,-0.10720545463719389,0.4584864238454339,0.7554871721764167,1.3066623788882512,1.413867833525445
week_4,Week 4,ENSG00000086475,SEPHS1,-0.09864528601748024,0.4584864238454339,0.7554871721764167,4.226060503312385,4.324705789329865
week_4,Week 4,ENSG00000134330,IAH1,-0.08821798680715176,0.4584864238454339,0.7554871721764167,3.4959987875977823,3.584216774404934
week_4,Week 4,ENSG00000145107,TM4SF19,0.12853555574436837,0.4584864238454339,0.7554871721764167,1.2795718744142064,1.151036318669838
week_4,Week 4,ENSG00000221890,NPTXR,-0.15673252229705215,0.4584864238454339,0.7554871721764167,2.7787254875027774,2.9354580097998295
week_4,Week 4,ENSG00000141542,RAB40B,-0.10738241753416156,0.4584864238454339,0.7554871721764167,1.52356708020537,1.6309494977395316
week_4,Week 4,ENSG00000136878,USP20,-0.09013191607012772,0.4584864238454339,0.7554871721764167,6.553716672382698,6.643848588452825
week_4,Week 4,ENSG00000233261,LINC00264,-0.021231642682275398,0.4584864238454339,0.7554871721764167,1.3449135172188407,1.366145159901116
week_4,Week 4,ENSG00000268804,RP11-542M13.3,-0.08353615288412075,0.4584864238454339,0.7554871721764167,0.6675889469261291,0.7511250998102499
week_4,Week 4,ENSG00000168301,KCTD6,-0.06260179449190417,0.4584864238454339,0.7554871721764167,3.0081499776194667,3.070751772111371
week_4,Week 4,ENSG00000185862,EVI2B,0.09206240731783666,0.4584864238454339,0.7554871721764167,9.552878157761901,9.460815750444064
week_4,Week 4,ENSG00000183048,SLC25A10,0.027168910865473572,0.4584864238454339,0.7554871721764167,1.1133288303685345,1.086159919503061
week_4,Week 4,ENSG00000253522,MIR146A,-0.15505694155778427,0.4584864238454339,0.7554871721764167,1.8873891838441668,2.042446125401951
week_4,Week 4,ENSG00000174586,ZNF497,-0.10594934932224742,0.4584864238454339,0.7554871721764167,2.416104800689911,2.5220541500121585
week_4,Week 4,ENSG00000112584,FAM120B,-0.05247680606922778,0.4584864238454339,0.7554871721764167,5.3221298035125635,5.374606609581791
week_4,Week 4,ENSG00000184293,CLECL1,-0.1278559045212273,0.4584864238454339,0.7554871721764167,0.5372707062056343,0.6651266107268616
week_4,Week 4,ENSG00000135960,EDAR,-0.23041620249573214,0.4584864238454339,0.7554871721764167,1.9888580196573797,2.219274222153112
week_4,Week 4,ENSG00000165655,ZNF503,-0.08889750989775358,0.4584864238454339,0.7554871721764167,1.5942513826643534,1.683148892562107
week_4,Week 4,ENSG00000103184,SEC14L5,-0.16205717296450373,0.4584864238454339,0.7554871721764167,1.5304144397102186,1.6924716126747223
week_4,Week 4,ENSG00000105618,PRPF31,-0.07226314032995962,0.4584864238454339,0.7554871721764167,5.522290194863533,5.594553335193493
week_4,Week 4,ENSG00000125611,CHCHD5,0.08953264282932372,0.4584864238454339,0.7554871721764167,4.015212286125923,3.9256796432965992
week_4,Week 4,ENSG00000163634,THOC7,-0.05684559564314373,0.4584864238454339,0.7554871721764167,4.096817675507209,4.153663271150353
week_4,Week 4,ENSG00000181631,P2RY13,0.13058929881124648,0.4584864238454339,0.7554871721764167,8.664642718104115,8.534053419292869
week_4,Week 4,ENSG00000163964,PIGX,-0.09795281061493633,0.4584864238454339,0.7554871721764167,4.7784715508516005,4.876424361466537
week_4,Week 4,ENSG00000168002,POLR2G,0.06549272037323206,0.4584864238454339,0.7554871721764167,5.581247748664142,5.51575502829091
week_4,Week 4,ENSG00000135482,ZC3H10,0.017986353214770823,0.4584864238454339,0.7554871721764167,4.069369969581339,4.051383616366568
week_4,Week 4,ENSG00000198835,GJC2,0.042212275939694566,0.4584864238454339,0.7554871721764167,1.0431270408601383,1.0009147649204437
week_4,Week 4,ENSG00000143502,SUSD4,-0.10735874579017235,0.4584864238454339,0.7554871721764167,2.324009413631256,2.4313681594214285
week_4,Week 4,ENSG00000273156,RP11-127B20.2,-0.022513002409196237,0.4584864238454339,0.7554871721764167,0.28752543473143555,0.3100384371406318
week_4,Week 4,ENSG00000104783,KCNN4,-0.2149605189156656,0.4584864238454339,0.7554871721764167,4.653939020550247,4.868899539465913
week_4,Week 4,ENSG00000227066,RP3-340N1.2,0.0004172323750687851,0.46426614469904326,0.7603964970450888,0.07393484737745593,0.07351761500238714
week_4,Week 4,ENSG00000103175,WFDC1,0.01973149014379494,0.46575810255396366,0.7603964970450888,0.09355930968064691,0.07382781953685197
week_4,Week 4,ENSG00000205020,ENSG00000205020,-0.11111131334391433,0.46630323279831976,0.7603964970450888,0.5439670225217293,0.6550783358656437
week_4,Week 4,ENSG00000222028,PSMB11,-0.05430879172595676,0.466551101781299,0.7603964970450888,0.14495627972671898,0.19926507145267575
week_4,Week 4,ENSG00000253598,SLC10A5,-0.02183204043789745,0.466551101781299,0.7603964970450888,0.059163786902788604,0.08099582734068606
week_4,Week 4,ENSG00000228696,ARL17B,0.027364892695422527,0.4667848880411699,0.7603964970450888,0.28906039036933584,0.2616954976739133
week_4,Week 4,ENSG00000169758,C15orf27,-0.020172372408646194,0.4667848880411699,0.7603964970450888,0.07129477998758568,0.09146715239623188
week_4,Week 4,ENSG00000099960,SLC7A4,-0.05702904244880089,0.4668690456569844,0.7603964970450888,0.14822360906344378,0.20525265151224467
week_4,Week 4,ENSG00000197253,TPSB2,0.07411026206977428,0.46689480034285236,0.7603964970450888,0.37972593844257263,0.30561567637279835
week_4,Week 4,ENSG00000205821,ENSG00000205821,0.007370347278326694,0.46691196809005353,0.7603964970450888,0.142433832823204,0.1350634855448773
week_4,Week 4,ENSG00000232070,TMEM253,0.00460526234000555,0.4669222679538436,0.7603964970450888,0.17211378914993736,0.1675085268099318
week_4,Week 4,ENSG00000172738,TMEM217,0.02386087286892366,0.4669222679538436,0.7603964970450888,0.15198972351183365,0.12812885064291
week_4,Week 4,ENSG00000007062,PROM1,0.029570687791873967,0.4669222679538436,0.7603964970450888,0.19761414467762073,0.16804345688574676
week_4,Week 4,ENSG00000128917,DLL4,0.018787385915969457,0.46692741766511126,0.7603964970450888,0.1396660222735091,0.12087863635753965
week_4,Week 4,ENSG00000254777,AC022182.1,-0.020458922285291628,0.46692741766511126,0.7603964970450888,0.11422945119126098,0.1346883734765526
week_4,Week 4,ENSG00000137225,CAPN11,-0.0049376974078040314,0.46692741766511126,0.7603964970450888,0.3249063536766873,0.32984405108449133
week_4,Week 4,ENSG00000149262,INTS4,-0.06086319813691787,0.46692913420284987,0.7603964970450888,4.916765073891623,4.977628272028541
week_4,Week 4,ENSG00000233493,TMEM238,-0.12145057642647639,0.46692913420284987,0.7603964970450888,1.7281267085880903,1.8495772850145666
week_4,Week 4,ENSG00000125510,OPRL1,0.04886697264190509,0.46692913420284987,0.7603964970450888,5.189677871017188,5.140810898375283
week_4,Week 4,ENSG00000272906,RP11-533E19.7,0.03490191661433162,0.46692913420284987,0.7603964970450888,1.020103845617291,0.9852019290029594
week_4,Week 4,ENSG00000181284,TMEM102,-0.05326891065124695,0.46692913420284987,0.7603964970450888,4.413716783764039,4.466985694415286
week_4,Week 4,ENSG00000165704,HPRT1,-0.0955227071922784,0.46692913420284987,0.7603964970450888,3.707229098171532,3.8027518053638105
week_4,Week 4,ENSG00000165702,GFI1B,-0.23445695396173338,0.46692913420284987,0.7603964970450888,4.843994123766507,5.07845107772824
week_4,Week 4,ENSG00000273088,RP11-201K10.3,-0.033769121461204366,0.46692913420284987,0.7603964970450888,1.0380221119875759,1.0717912334487802
week_4,Week 4,ENSG00000136689,IL1RN,0.12960203828473116,0.46692913420284987,0.7603964970450888,7.784678380309735,7.655076342025004
week_4,Week 4,ENSG00000198003,CCDC151,-0.053451201573232354,0.46692913420284987,0.7603964970450888,0.5333752890794841,0.5868264906527164
week_4,Week 4,ENSG00000118363,SPCS2,-0.08765675628017089,0.46692913420284987,0.7603964970450888,4.434995528315282,4.522652284595453
week_4,Week 4,ENSG00000133247,SUV420H2,-0.06480155671606758,0.46692913420284987,0.7603964970450888,3.5443760587088273,3.609177615424895
week_4,Week 4,ENSG00000171786,NHLH1,0.044829496819110526,0.46692913420284987,0.7603964970450888,1.116268366146558,1.0714388693274475
week_4,Week 4,ENSG00000160856,FCRL3,-0.39912975199667056,0.46692913420284987,0.7603964970450888,4.900399736843049,5.2995294888397195
week_4,Week 4,ENSG00000197063,MAFG,-0.05009350841450022,0.46692913420284987,0.7603964970450888,5.036732928884348,5.086826437298848
week_4,Week 4,ENSG00000085741,WNT11,-0.08458984385163781,0.46692913420284987,0.7603964970450888,0.5055514699191342,0.5901413137707721
week_4,Week 4,ENSG00000249624,AP000295.9,0.0742911274674411,0.46692913420284987,0.7603964970450888,0.5612852795246611,0.48699415205722
week_4,Week 4,ENSG00000243566,UPK3B,0.09606232527891523,0.46692913420284987,0.7603964970450888,1.7449062031927416,1.6488438779138264
week_4,Week 4,ENSG00000198106,SNX29P2,-0.09546619676542512,0.46692913420284987,0.7603964970450888,1.506233876614241,1.601700073379666
week_4,Week 4,ENSG00000170727,ENSG00000170727,-0.055940909778101844,0.46692913420284987,0.7603964970450888,1.721855931725429,1.7777968415035308
week_4,Week 4,ENSG00000133265,HSPBP1,-0.06448263939772403,0.46692913420284987,0.7603964970450888,4.444114623317153,4.508597262714877
week_4,Week 4,ENSG00000145425,RPS3A,-0.30133250008598544,0.46692913420284987,0.7603964970450888,5.43098104455911,5.732313544645096
week_4,Week 4,ENSG00000176919,C8G,-0.0012091646723615956,0.46692913420284987,0.7603964970450888,0.4425179604024274,0.443727125074789
week_4,Week 4,ENSG00000171812,COL8A2,-0.13684096732435158,0.46692913420284987,0.7603964970450888,2.3909019674755667,2.5277429347999183
week_4,Week 4,ENSG00000127511,SIN3B,-0.07468317922451195,0.46692913420284987,0.7603964970450888,6.459792873080129,6.534476052304641
week_4,Week 4,ENSG00000168439,STIP1,-0.08519184981500327,0.46692913420284987,0.7603964970450888,6.44499104894698,6.530182898761983
week_4,Week 4,ENSG00000259371,RP11-468E2.6,0.031871755670396795,0.46692913420284987,0.7603964970450888,0.36487157003450366,0.33299981436410686
week_4,Week 4,ENSG00000233901,RP11-65J3.1,0.12789616445560625,0.46692913420284987,0.7603964970450888,2.673459881155027,2.5455637166994207
week_4,Week 4,ENSG00000260861,RP4-576H24.4,0.04497281008682308,0.46692913420284987,0.7603964970450888,0.7523330999921956,0.7073602899053725
week_4,Week 4,ENSG00000056736,IL17RB,-0.07295592897807701,0.46692913420284987,0.7603964970450888,1.3267584683661973,1.3997143973442743
week_4,Week 4,ENSG00000099889,ARVCF,-0.07860641762515463,0.46692913420284987,0.7603964970450888,2.128555663723365,2.2071620813485198
week_4,Week 4,ENSG00000204922,C11orf83,0.06556297497511432,0.46692913420284987,0.7603964970450888,3.0502295306323397,2.9846665556572254
week_4,Week 4,ENSG00000163794,UCN,0.038732839549602716,0.46692913420284987,0.7603964970450888,0.8987288009349663,0.8599959613853636
week_4,Week 4,ENSG00000142606,MMEL1,0.038451413447485205,0.46692913420284987,0.7603964970450888,0.40018624160150357,0.36173482815401836
week_4,Week 4,ENSG00000269996,ENSG00000269996,-0.12496962717916427,0.46692913420284987,0.7603964970450888,2.475907405933669,2.6008770331128335
week_4,Week 4,ENSG00000113597,TRAPPC13,-0.12631487221835425,0.46692913420284987,0.7603964970450888,2.888252749055658,3.0145676212740122
week_4,Week 4,ENSG00000056050,C4orf27,-0.09448728650880733,0.46692913420284987,0.7603964970450888,2.4790282312775167,2.573515517786324
week_4,Week 4,ENSG00000174456,C12orf76,-0.0975938254052755,0.46692913420284987,0.7603964970450888,3.9005751642665603,3.9981689896718358
week_4,Week 4,ENSG00000154122,ANKH,-0.1000642915205523,0.46692913420284987,0.7603964970450888,5.898364905565138,5.998429197085691
week_4,Week 4,ENSG00000171595,DNAI2,-0.07499006557622745,0.46692913420284987,0.7603964970450888,0.5583916263129348,0.6333816918891623
week_4,Week 4,ENSG00000163694,RBM47,-0.08692084186426108,0.46692913420284987,0.7603964970450888,6.420970261481793,6.507891103346054
week_4,Week 4,ENSG00000136002,ARHGEF4,-0.13277244000165211,0.46692913420284987,0.7603964970450888,1.4628076621621158,1.5955801021637679
week_4,Week 4,ENSG00000106608,URGCP,-0.09904514132027398,0.46692913420284987,0.7603964970450888,4.5037524480981395,4.602797589418413
week_4,Week 4,ENSG00000079462,PAFAH1B3,-0.05288604999148827,0.46692913420284987,0.7603964970450888,3.733671868240645,3.786557918232133
week_4,Week 4,ENSG00000092199,HNRNPC,-0.031195600386030975,0.46692913420284987,0.7603964970450888,8.493136556088189,8.52433215647422
week_4,Week 4,ENSG00000268397,ENSG00000268397,-0.050962086995683,0.46692913420284987,0.7603964970450888,0.32011871816904536,0.37108080516472836
week_4,Week 4,ENSG00000074276,CDHR2,-0.05191564507889612,0.46692913420284987,0.7603964970450888,0.6581952908076001,0.7101109358864962
week_4,Week 4,ENSG00000204514,ZNF814,0.10146096233267032,0.46692913420284987,0.7603964970450888,2.9854985686859488,2.8840376063532784
week_4,Week 4,ENSG00000135919,SERPINE2,-0.1606069659517988,0.46692913420284987,0.7603964970450888,1.4588620235348246,1.6194689894866234
week_4,Week 4,ENSG00000169057,MECP2,-0.039637540589974485,0.46692913420284987,0.7603964970450888,6.819533889949941,6.859171430539916
week_4,Week 4,ENSG00000132612,VPS4A,0.035547889424142554,0.46692913420284987,0.7603964970450888,6.27415415962569,6.238606270201547
week_4,Week 4,ENSG00000100211,CBY1,-0.06930728014744458,0.46692913420284987,0.7603964970450888,2.6339995825744564,2.703306862721901
week_4,Week 4,ENSG00000185915,KLHL34,-0.04392841192623953,0.46692913420284987,0.7603964970450888,0.40771104288872395,0.4516394548149635
week_4,Week 4,ENSG00000205356,TECPR1,-0.07027101136280489,0.46692913420284987,0.7603964970450888,6.618677267279594,6.688948278642399
week_4,Week 4,ENSG00000142173,COL6A2,-0.1508372748060811,0.46692913420284987,0.7603964970450888,4.662825648080354,4.813662922886435
week_4,Week 4,ENSG00000129535,NRL,-0.0558516942562326,0.46692913420284987,0.7603964970450888,1.604141617411761,1.6599933116679937
week_4,Week 4,ENSG00000165684,SNAPC4,-0.08378848082053558,0.46692913420284987,0.7603964970450888,4.518029287855782,4.601817768676318
week_4,Week 4,ENSG00000129810,SGOL1,-0.07657949886074633,0.46692913420284987,0.7603964970450888,0.8159090817256911,0.8924885805864374
week_4,Week 4,ENSG00000133104,SPG20,-0.02774978944563422,0.46692913420284987,0.7603964970450888,4.641729536570608,4.669479326016242
week_4,Week 4,ENSG00000179348,GATA2,-0.1382753052075092,0.46692913420284987,0.7603964970450888,4.760490549578881,4.89876585478639
week_4,Week 4,ENSG00000061938,TNK2,-0.06534091145275323,0.46692913420284987,0.7603964970450888,7.7420122673607015,7.807353178813455
week_4,Week 4,ENSG00000091732,ZC3HC1,-0.0691641670308325,0.46692913420284987,0.7603964970450888,3.520085887630718,3.5892500546615507
week_4,Week 4,ENSG00000184182,UBE2F,-0.07169659039816789,0.46692913420284987,0.7603964970450888,5.404966389342752,5.47666297974092
week_4,Week 4,ENSG00000084676,NCOA1,-0.09345309952129721,0.46692913420284987,0.7603964970450888,6.74384148142825,6.837294580949547
week_4,Week 4,ENSG00000134827,TCN1,0.32048009965267577,0.46692913420284987,0.7603964970450888,4.073843210525216,3.7533631108725403
week_4,Week 4,ENSG00000101391,CDK5RAP1,-0.0681383698500797,0.46692913420284987,0.7603964970450888,4.189596034382414,4.257734404232494
week_4,Week 4,ENSG00000133935,C14orf1,-0.07291061738168025,0.46692913420284987,0.7603964970450888,4.207585038817224,4.280495656198904
week_4,Week 4,ENSG00000110721,CHKA,-0.085442868883427,0.46692913420284987,0.7603964970450888,4.48503782964916,4.570480698532587
week_4,Week 4,ENSG00000112039,FANCE,-0.09015751665667882,0.46692913420284987,0.7603964970450888,2.933874429225218,3.0240319458818967
week_4,Week 4,ENSG00000171462,DLK2,-0.07166947658553113,0.46692913420284987,0.7603964970450888,0.835960511921158,0.9076299885066891
week_4,Week 4,ENSG00000197142,ACSL5,-0.09181438903906791,0.46692913420284987,0.7603964970450888,6.071220547787143,6.163034936826211
week_4,Week 4,ENSG00000167077,MEI1,-0.09207126006282351,0.46692913420284987,0.7603964970450888,3.7633040988610853,3.855375358923909
week_4,Week 4,ENSG00000115884,SDC1,0.1464213529796763,0.46692913420284987,0.7603964970450888,0.9608144959099032,0.8143931429302269
week_4,Week 4,ENSG00000072571,HMMR,-0.09318362911093203,0.46692913420284987,0.7603964970450888,0.6364676673943958,0.7296512965053278
week_4,Week 4,ENSG00000230055,ENSG00000230055,0.049672293100574194,0.46692913420284987,0.7603964970450888,4.183250439350314,4.133578146249739
week_4,Week 4,ENSG00000188542,DUSP28,-0.07557943964052916,0.46692913420284987,0.7603964970450888,3.2834450292329644,3.3590244688734936
week_4,Week 4,ENSG00000221944,TIGD1,-0.1402514108427455,0.46692913420284987,0.7603964970450888,1.203643934044749,1.3438953448874944
week_4,Week 4,ENSG00000025039,RRAGD,0.07330640289443391,0.46692913420284987,0.7603964970450888,4.627518911448247,4.554212508553813
week_4,Week 4,ENSG00000267531,ENSG00000267531,-0.06167396124729174,0.46692913420284987,0.7603964970450888,0.5771956951029686,0.6388696563502604
week_4,Week 4,ENSG00000257698,RP11-620J15.3,-0.059622468864942935,0.46692913420284987,0.7603964970450888,1.1660188707894517,1.2256413396543946
week_4,Week 4,ENSG00000161911,TREML1,0.312967086623944,0.46692913420284987,0.7603964970450888,5.7734146408019775,5.4604475541780335
week_4,Week 4,ENSG00000172057,ORMDL3,-0.08588882283118515,0.46692913420284987,0.7603964970450888,6.52972392553993,6.615612748371115
week_4,Week 4,ENSG00000119900,OGFRL1,-0.1342709561324673,0.46692913420284987,0.7603964970450888,7.179595224267915,7.313866180400383
week_4,Week 4,ENSG00000127580,WDR24,-0.03005723601349697,0.46692913420284987,0.7603964970450888,4.151205708270784,4.181262944284281
week_4,Week 4,ENSG00000013374,NUB1,0.08464372504416318,0.46692913420284987,0.7603964970450888,7.3491374400048555,7.264493714960692
week_4,Week 4,ENSG00000238198,RP11-31F15.2,-0.03476182388055593,0.46692913420284987,0.7603964970450888,0.2349667129944416,0.26972853687499754
week_4,Week 4,ENSG00000105370,LIM2,-0.045392137536923505,0.46692913420284987,0.7603964970450888,0.5992725387979505,0.644664676334874
week_4,Week 4,ENSG00000240204,SMKR1,-0.04324605148192895,0.46692913420284987,0.7603964970450888,0.8455074866944328,0.8887535381763617
week_4,Week 4,ENSG00000155657,TTN,-0.08815625373660474,0.46692913420284987,0.7603964970450888,4.554752172339111,4.642908426075715
week_4,Week 4,ENSG00000107371,EXOSC3,-0.05157970280803781,0.46692913420284987,0.7603964970450888,3.7487062146541277,3.8002859174621655
week_4,Week 4,ENSG00000070371,CLTCL1,-0.14420217847211259,0.46692913420284987,0.7603964970450888,2.7125126386145877,2.8567148170867003
week_4,Week 4,ENSG00000154957,ZNF18,0.03732977198812559,0.46692913420284987,0.7603964970450888,4.450900923271551,4.413571151283425
week_4,Week 4,ENSG00000272913,RP11-440D17.3,-0.08699710053512721,0.46692913420284987,0.7603964970450888,0.7607641256245457,0.8477612261596729
week_4,Week 4,ENSG00000131943,C19orf12,0.11452075463456524,0.46692913420284987,0.7603964970450888,4.851804955891231,4.737284201256665
week_4,Week 4,ENSG00000141519,CCDC40,-0.029306973845143636,0.46692913420284987,0.7603964970450888,0.1578594567234642,0.18716643056860782
week_4,Week 4,ENSG00000180644,PRF1,-0.1501605988746224,0.46692913420284987,0.7603964970450888,8.365419855388755,8.515580454263377
week_4,Week 4,ENSG00000134070,IRAK2,0.0793448081630932,0.46692913420284987,0.7603964970450888,3.3396609632873897,3.2603161551242965
week_4,Week 4,ENSG00000197191,CYSRT1,-0.03304656703314457,0.46692913420284987,0.7603964970450888,0.2554478101085809,0.2884943771417255
week_4,Week 4,ENSG00000144228,SPOPL,-0.16321409364001038,0.46692913420284987,0.7603964970450888,5.459973474188385,5.623187567828396
week_4,Week 4,ENSG00000159352,PSMD4,0.058305821807006275,0.46692913420284987,0.7603964970450888,6.838830743422987,6.780524921615981
week_4,Week 4,ENSG00000105976,MET,0.005565579973185936,0.4695191458038436,0.7638069080025951,0.07603796024614892,0.07047238027296299
week_4,Week 4,ENSG00000258083,OR9A4,-0.014630918813362096,0.4701932122948864,0.7638069080025951,0.022858798648406824,0.03748971746176892
week_4,Week 4,ENSG00000254006,RP11-1D12.2,0.1190650914347163,0.47069324773714705,0.7638069080025951,0.29618722468375813,0.17712213324904183
week_4,Week 4,ENSG00000182218,HHIPL1,-0.02097901640023904,0.4709004507486323,0.7638069080025951,0.07712354260897653,0.09810255900921556
week_4,Week 4,ENSG00000154485,MMP21,-0.02299585554179856,0.47112279839923354,0.7638069080025951,0.06079037042070516,0.08378622596250372
week_4,Week 4,ENSG00000160321,ZNF208,-0.014003466078905652,0.4711655258822952,0.7638069080025951,0.10816141599104287,0.12216488206994852
week_4,Week 4,ENSG00000183889,NPIPA7,0.01262996710917845,0.4719813124167983,0.7638069080025951,0.0926607059906975,0.08003073888151906
week_4,Week 4,ENSG00000137809,ITGA11,-0.03423313861267396,0.47268639593698936,0.7638069080025951,0.0743942486346506,0.10862738724732457
week_4,Week 4,ENSG00000135220,UGT2A3,-0.052859746808674876,0.4727244059523036,0.7638069080025951,0.06602136672748007,0.11888111353615495
week_4,Week 4,ENSG00000124116,WFDC3,-0.025789317402998904,0.4748372323197465,0.7638069080025951,0.06652055676924153,0.09230987417224043
week_4,Week 4,ENSG00000203995,ZYG11A,-0.006625092004325178,0.4753621150630012,0.7638069080025951,0.11205138316165127,0.11867647516597644
week_4,Week 4,ENSG00000180592,SKIDA1,-0.014730813698537099,0.47539784600380586,0.7638069080025951,0.07966705737602436,0.09439787107456146
week_4,Week 4,ENSG00000250790,RP11-46H11.3,0.023004439831640355,0.47539784600380586,0.7638069080025951,0.1487775470956936,0.12577310726405325
week_4,Week 4,ENSG00000230725,RP4-738P15.1,-0.033482046627809736,0.4754505785162768,0.7638069080025951,0.132861084872807,0.16634313150061675
week_4,Week 4,ENSG00000154380,ENAH,-0.0293403315987861,0.4754505785162768,0.7638069080025951,0.15552210575483355,0.18486243735361965
week_4,Week 4,ENSG00000188095,MESP2,-0.0248527825048227,0.4754505785162768,0.7638069080025951,0.1290201550391338,0.1538729375439565
week_4,Week 4,ENSG00000207110,RNU1-106P,0.023618506213811813,0.47545568083005074,0.7638069080025951,0.19659292428818226,0.17297441807437045
week_4,Week 4,ENSG00000158485,CD1B,-0.0688082642714477,0.475457381568664,0.7638069080025951,0.31948445753887245,0.38829272181032015
week_4,Week 4,ENSG00000082458,DLG3,-0.09289935997428289,0.475457381568664,0.7638069080025951,3.265850833993901,3.358750193968184
week_4,Week 4,ENSG00000251230,RP11-701P16.5,0.09920792866595263,0.475457381568664,0.7638069080025951,1.4670870372408629,1.3678791085749102
week_4,Week 4,ENSG00000005844,ITGAL,-0.0542840318678941,0.475457381568664,0.7638069080025951,8.889495572176305,8.943779604044199
week_4,Week 4,ENSG00000124795,DEK,-0.18313938095208737,0.475457381568664,0.7638069080025951,5.728128267962401,5.911267648914488
week_4,Week 4,ENSG00000054983,GALC,-0.08950754113225834,0.475457381568664,0.7638069080025951,5.284771981781635,5.374279522913893
week_4,Week 4,ENSG00000000460,C1orf112,-0.08140114299648982,0.475457381568664,0.7638069080025951,1.6404415843065663,1.721842727303056
week_4,Week 4,ENSG00000173848,NET1,-0.11753880193004651,0.475457381568664,0.7638069080025951,2.6064537367500438,2.7239925386800903
week_4,Week 4,ENSG00000156469,MTERFD1,-0.09714891598264774,0.475457381568664,0.7638069080025951,2.5097831396385377,2.6069320556211855
week_4,Week 4,ENSG00000164414,SLC35A1,-0.11811674146829798,0.475457381568664,0.7638069080025951,4.157262224903805,4.275378966372103
week_4,Week 4,ENSG00000090432,MUL1,0.035510688433168625,0.475457381568664,0.7638069080025951,5.473216303088035,5.437705614654867
week_4,Week 4,ENSG00000139546,TARBP2,-0.04406774244507883,0.475457381568664,0.7638069080025951,4.084204581373899,4.128272323818978
week_4,Week 4,ENSG00000256576,RP13-977J11.2,-0.14698704138677776,0.475457381568664,0.7638069080025951,3.0521395863188356,3.1991266277056134
week_4,Week 4,ENSG00000090554,FLT3LG,-0.06403683616165701,0.475457381568664,0.7638069080025951,6.454245476550549,6.518282312712206
week_4,Week 4,ENSG00000164362,TERT,0.04412751138766691,0.475457381568664,0.7638069080025951,0.32012907165025756,0.27600156026259065
week_4,Week 4,ENSG00000126231,PROZ,0.03446688243147167,0.475457381568664,0.7638069080025951,0.32880421732298865,0.294337334891517
week_4,Week 4,ENSG00000090565,RAB11FIP3,-0.09661822957185429,0.475457381568664,0.7638069080025951,4.704198776870323,4.800817006442177
week_4,Week 4,ENSG00000125498,KIR2DL1,0.18229182907557517,0.475457381568664,0.7638069080025951,0.9316335265417672,0.7493416974661921
week_4,Week 4,ENSG00000273084,RP11-1275H24.3,0.047290830819799456,0.475457381568664,0.7638069080025951,0.4579998624741819,0.41070903165438244
week_4,Week 4,ENSG00000168496,FEN1,-0.06403328017514509,0.475457381568664,0.7638069080025951,3.5046383567639765,3.5686716369391216
week_4,Week 4,ENSG00000126787,DLGAP5,-0.0720783902983756,0.475457381568664,0.7638069080025951,0.9712108080006089,1.0432891982989845
week_4,Week 4,ENSG00000139269,INHBE,-0.029507640688170328,0.475457381568664,0.7638069080025951,0.12121856252439187,0.1507262032125622
week_4,Week 4,ENSG00000196440,ARMCX4,-0.08411422599315543,0.475457381568664,0.7638069080025951,0.9541413426651247,1.0382555686582802
week_4,Week 4,ENSG00000138459,SLC35A5,-0.056169319657586314,0.475457381568664,0.7638069080025951,4.6620642470944205,4.718233566752007
week_4,Week 4,ENSG00000197021,CXorf40B,-0.056318216595935056,0.475457381568664,0.7638069080025951,4.012198404047979,4.068516620643914
week_4,Week 4,ENSG00000212694,LINC01089,-0.149401488013428,0.475457381568664,0.7638069080025951,5.5145892704669555,5.6639907584803835
week_4,Week 4,ENSG00000158710,TAGLN2,0.08861068515627046,0.475457381568664,0.7638069080025951,11.021010554397238,10.932399869240967
week_4,Week 4,ENSG00000197150,ABCB8,-0.050142442332656856,0.475457381568664,0.7638069080025951,4.814402167699917,4.864544610032574
week_4,Week 4,ENSG00000109971,HSPA8,-0.07422797985291041,0.475457381568664,0.7638069080025951,9.586689341791512,9.660917321644423
week_4,Week 4,ENSG00000087586,AURKA,-0.03945520383554624,0.475457381568664,0.7638069080025951,1.8543958069905062,1.8938510108260525
week_4,Week 4,ENSG00000176087,SLC35A4,0.024418105450918937,0.475457381568664,0.7638069080025951,6.9965002342747535,6.972082128823835
week_4,Week 4,ENSG00000155749,ALS2CR12,-0.04436583873787048,0.475457381568664,0.7638069080025951,0.9122422723337136,0.956608111071584
week_4,Week 4,ENSG00000175334,BANF1,0.04933363636972388,0.475457381568664,0.7638069080025951,6.016306787258335,5.966973150888611
week_4,Week 4,ENSG00000168826,ZBTB49,-0.01949702076783577,0.475457381568664,0.7638069080025951,3.3560728127344186,3.3755698335022544
