sample_code,Neutrophil,T_cell,Monocyte,B_cell,NK_cell,NLR_score,label,arm
S73_day_7,-0.020345678928544737,0.6320854045348214,-0.0966813739175918,0.5036498637497983,-0.37609811327638354,-0.6524310834633662,0,day_7
S76_day_7,-0.35740217980055194,1.2084439745389037,-0.32030618640563663,0.3425638849512079,0.327388983719468,-1.5658461543394557,0,day_7
S77_day_7,-0.168194409137133,0.9549001246791287,-0.30145744425694165,0.13844673848199354,0.7137541251037918,-1.1230945338162617,0,day_7
S78_day_7,0.33772127255525947,0.5891876104873199,-0.28749050602860876,-1.4245551069060538,-0.11245116705153647,-0.25146633793206047,0,day_7
S7_day_7,0.042312968764167416,-0.40661839000804945,-0.06760750135470658,-0.2531188927606118,1.1063337470204928,0.44893135877221685,0,day_7
S81_day_7,1.3911406078778705,-1.3642771999043535,0.9459933612831789,-1.4879562107722772,-1.3912191944301544,2.755417807782224,0,day_7
S83_day_7,-0.7548797160280241,-0.06502857667413725,0.9172211305254775,0.6172525508886989,-0.8861077665320494,-0.6898511393538869,0,day_7
S84_day_7,0.3263433439052847,-0.45618274774977535,0.018451146554468372,-0.07898549151073786,-0.9923335492280749,0.78252609165506,0,day_7
S85_day_7,0.16065817581221398,0.31286888611595304,0.09949621787924913,0.3161989512291383,0.6140108780976139,-0.15221071030373906,0,day_7
S86_day_7,0.6431300229769613,-0.5429147086650689,-0.5981656565223942,-0.3298831759538283,0.017104989519325042,1.1860447316420302,0,day_7
S87_day_7,0.0900659950319007,-0.254395436277594,0.5657243041598912,0.6704186864407994,-0.0629042515847876,0.3444614313094947,0,day_7
S88_day_7,-0.9777179497398544,1.0449860644923468,0.19025501559278224,0.10225470606179983,0.9917902353600747,-2.0227040142322013,0,day_7
S89_day_7,-1.5317210789932005,2.20838823329414,-1.785227693999751,2.0317709553693026,0.1667111688448594,-3.7401093122873403,0,day_7
S90_day_7,-0.13868164452613801,-0.4227084566403311,-1.365226536773094,0.08196755573789787,-0.9440462766961333,0.28402681211419306,0,day_7
S91_day_7,0.42709768362597633,-0.4686578139510948,-0.06922995126893654,-0.9313589892975571,1.0852281579322969,0.8957554975770712,0,day_7
S92_day_7,0.37848183885310815,-1.6829585175490842,0.6146955498129455,-1.0989206174829353,-0.4687661018142844,2.0614403564021924,0,day_7
S93_day_7,-0.023394852477981724,0.4287046838661845,-0.9967471697196173,0.10361142547803741,0.609508987358622,-0.4520995363441662,0,day_7
S95_day_7,-0.6649283115330055,0.30904705070427607,0.09709627258393369,-1.1769207800079124,0.8313661235390811,-0.9739753622372815,0,day_7
S98_day_7,-0.13510160721161676,0.7800174955623961,-0.36057616234680634,0.13010340116552896,0.7383720740134335,-0.9151191027740129,0,day_7
S99_day_7,0.2606167074907088,-0.012968277297810693,0.5744340287806439,-1.1938388376260443,-0.3455787893232368,0.2735849847885195,0,day_7
S9_day_7,-0.15360739612609825,-0.7987727324709776,1.2665316108435787,1.0975081938044664,-0.07531897925360691,0.6451653363448793,0,day_7
S100_week_4,-0.20650598478244536,0.8197341979235581,-0.23786571354680858,0.30881573754459607,0.783393174573638,-1.0262401827060035,0,week_4
S101_week_4,-0.4765259978317659,1.0926175959529856,-0.7748781131884958,0.8960566407360061,0.21528859190151953,-1.5691435937847515,0,week_4
S102_week_4,-0.390080747738748,0.4236723502198084,0.007227650201218088,-0.46192935578280253,0.642215610203641,-0.8137530979585564,0,week_4
S103_week_4,-0.07105090197988809,-0.7447022507205187,0.4237555715300913,-0.43340035323807286,-0.7076536078632076,0.6736513487406306,0,week_4
