ensembl,mean_failure,mean_cure,log2FC,p_value,rank_biserial,fdr,gene_symbol
ENSG00000128487,1.7598276006449236,1.7456954232938457,0.01163223432503823,0.6261518747693631,-0.11531841652323571,0.8431910550565481,SPECC1
ENSG00000105607,1.6463930068835089,1.6631760754315514,-0.014632151015642157,0.6261518747693631,0.11531841652323582,0.8431910550565481,GCDH
ENSG00000137078,1.8593132112763564,1.875149539840763,-0.01223583211142754,0.6261518747693631,0.11531841652323582,0.8431910550565481,SIT1
ENSG00000138592,1.88771477618768,1.8784214720809307,0.007119992517597244,0.6261518747693631,-0.11531841652323571,0.8431910550565481,USP8
ENSG00000167720,0.7784114962288822,0.786810874502768,-0.015483880006125392,0.6261518747693631,0.11531841652323582,0.8431910550565481,SRR
ENSG00000014123,1.5609466005651786,1.5753120045872198,-0.01321641145012699,0.6261518747693631,0.11531841652323582,0.8431910550565481,UFL1
ENSG00000138081,1.7284394640643144,1.7140793479193388,0.012036180270143453,0.6261518747693631,-0.11531841652323571,0.8431910550565481,FBXO11
ENSG00000015532,1.7791839025983671,1.7845986827549634,-0.0043840398785964735,0.6261518747693631,0.11531841652323582,0.8431910550565481,XYLT2
ENSG00000111231,1.325797321802978,1.3541718492484514,-0.030550590024513494,0.6261518747693631,0.11531841652323582,0.8431910550565481,GPN3
ENSG00000168067,2.0189840593754367,2.010542843389868,0.0060444407213393996,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MAP4K2
ENSG00000179387,1.579529389430513,1.5571626087749806,0.02057517312004311,0.6261518747693631,-0.11531841652323571,0.8431910550565481,ELMOD2
ENSG00000158985,2.172777440460268,2.1676975677949097,0.003376916319727328,0.6261518747693631,-0.11531841652323571,0.8431910550565481,CDC42SE2
ENSG00000138757,1.9915188448178232,1.9945559664427321,-0.0021984741180296886,0.6261518747693631,0.11531841652323582,0.8431910550565481,G3BP2
ENSG00000159086,1.5846122260979527,1.5949861861087313,-0.00941409059789356,0.6261518747693631,0.11531841652323582,0.8431910550565481,PAXBP1
ENSG00000120662,1.2148148363908544,1.2259803045879025,-0.013199369072284112,0.6261518747693631,0.11531841652323582,0.8431910550565481,MTRF1
ENSG00000156804,1.6022046969309567,1.6035250540867254,-0.0011884175993008424,0.6261518747693631,0.11531841652323582,0.8431910550565481,FBXO32
ENSG00000029993,0.9333070783670429,0.8237564421872696,0.1801339943240108,0.6261518747693631,-0.11531841652323571,0.8431910550565481,HMGB3
ENSG00000198400,0.2562178515353262,0.316505878771944,-0.30486129894876507,0.6272573056754205,0.11015490533562822,0.8445921865690683,NTRK1
